0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0.0,0.64,0.64,0.021884875878022927,0.32,0.11971634099380672,0.07302176634309814,0.24486881122523357,0.03714891618055199,0.0,0.0,0.64,0.0,0.0,0.0,0.32,0.0,0.18540535726725124,1.93,0.0,0.96,0.0,0.10183143137256057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10967374968024761,0.04006659171613492,0.055363027353100246,0.19523006849595628,0.08343132931064164,0.0,0.005871318285752029,0.008287076894642087,0.0,0.004979223050941481,0.778,0.0,0.0,3.756,61.0,219.68707396214734
0.21,0.28,0.5,0.0,0.14,0.28,0.21,0.07,0.0,0.94,0.21000000000000002,0.79,0.3231016802689992,0.02816156997362897,0.14,0.14,0.19386642427810283,0.28,3.47,0.0,1.59,0.06515359810192069,0.43,0.0859386938457163,0.06346465616856399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034361284739412364,0.07,0.0,0.0,0.021016851142883767,0.002788252714610251,0.0,0.0,0.0,0.0,0.0,0.0,0.004027588986753515,0.016857541358661604,0.132,0.0,0.36365568708690904,0.20019969247189165,0.007734689679773525,5.114,101.0,1028.0
0.061569927868212575,0.23515597649090736,0.49489675107818093,0.0,1.23,0.10309883604458348,0.13410609676202945,0.12,0.64,0.25,0.17288704373398422,0.5976267815433592,0.11999999999999998,0.0030392129660045614,1.75,0.06,0.06,1.03,1.36,0.12267385805521813,0.51,0.0,0.5522563010489345,0.06,0.197763775972927,0.0,0.02568003978735738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.000502007921046068,0.0,0.02840946139269974,0.0,0.009403526849467308,0.007850736744397029,0.001950802491446142,0.0022833377543571404,0.01,0.035495281098596516,0.004993994581706124,0.276,0.18399999999999997,0.009514890465170145,9.821,485.0,2259.0
0.0,0.0,0.0,0.0,0.63,0.0,0.1621371184911765,0.13436400423366573,0.31,0.63,0.31,0.31,0.31,0.0,0.021999271140765865,0.31,0.0,0.0,3.18,0.0,1.230506995212376,0.05912651651321655,0.1319235536187496,0.10311923349078185,0.05157212878897088,0.0,0.0,0.0,0.01093006470250117,0.0,0.0,0.001929637363906775,0.0,0.0,0.0,0.0,0.0,0.00021814744118654923,0.0,0.0,0.003484934473832458,0.0,0.0,0.0,0.06328955292476225,0.0,0.0007972410438196384,0.009428653062688011,0.0,0.137,0.0017327184458704725,0.09547676403123699,0.0,0.011292498917891296,3.537,58.99299276269454,191.00000000000003
0.0,0.0,0.34612691483713687,0.0,0.63,0.0,0.31,0.21371872830684294,0.0719779595429711,0.63,0.31,0.31,0.04653378012846131,0.0,0.0,0.31,0.0,0.37062907732439787,1.7988115577131063,0.1457741908446625,0.31,0.0,0.20764820790867136,0.0,0.0,0.0,0.0,0.016442988859304924,0.0,0.0,0.0,0.0021369087249368895,0.0,0.0020684727994704152,0.013068084342261543,0.0,0.28114219380267336,0.0007281921829027196,0.0,0.002524378804433334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037299760971247157,0.0,0.135,0.0,0.135,0.08931942143986747,0.009817131524415105,3.537,81.08536586967244,191.00000000000003
0.0,0.0,0.20243761597268656,0.0,1.85,0.0,0.0,0.06991542979802563,0.0,0.0,0.0,0.3262168598073609,0.0,0.0014710797734318766,0.0022196048013183754,0.0,0.16227664302277567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051964905355427526,0.0,0.0,0.0,0.0016355128026236487,0.0,0.0,0.006296011493754456,0.0,0.0,0.0,0.0,0.0,0.008705981223713723,0.07339843259933311,0.1370395269098468,0.0,0.0,0.0,0.0,0.0,0.005752063000223599,0.0,0.22300000000000003,0.0,0.0,0.0,0.0,1.6074147470047304,14.999999999999998,54.0
0.0,0.0,0.30639612498497215,0.0,0.485353108602006,0.0,0.12765591995243356,0.0,0.0625680338957794,0.64,0.11932783541353047,1.28,0.0,0.0025906988965772324,0.028510018248656302,0.96,0.0,0.32,3.85,0.2240247617953308,1.2615360596803424,0.0,0.0,0.0,0.0,0.1903619490460325,0.07101839189454097,0.0,0.0347812417303049,0.0,0.0,0.004917201594638172,0.0,0.006240743526967009,0.0,0.010800205325956224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008716803086278493,0.0,0.03466802266803849,0.054,0.0,0.164,0.07143074159636255,0.0,1.520208077846536,4.0,112.0
0.0,0.0,0.09988355937343277,0.0,0.07133803112419508,0.024636630601131825,0.0,1.8799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.009069354707091814,0.1015678286009878,0.0,0.0,0.0,0.0,0.37284832652141897,0.20911040569696857,0.07804217732103635,0.0,0.0,0.0,0.0,0.0,0.0,0.005933011829242925,0.012104289876064751,0.01225984110080218,0.0,0.014355154082344612,0.0,0.024757719528625252,0.0,0.01486974200044584,0.0,0.0,0.0,0.0,0.0,0.07623731539860322,0.0,0.1978674652849408,0.0,0.0,0.0,0.206,0.04106845101473481,0.0,0.0,0.0,1.2162942997528297,10.999999999999998,49.0
0.15,0.0,0.4001195582004264,0.0,0.61,0.04684770877921861,0.04385074222602835,0.5057929300172962,0.38158482451864334,0.76,0.7599999999999999,0.92,0.0,0.11998603404661641,0.0,0.0,0.0,0.11546108791131714,1.23,3.53,2.0,0.013087066842021423,0.1346220238346625,0.07226687153584929,0.0,0.0273689710012991,0.0,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.001726987505859579,0.0,0.0,0.0,0.0,0.0,0.02246061310784379,0.0011149213080446352,0.013094676930564396,0.3,0.07743040486892033,0.0,0.0130457834901982,0.0004547833449402678,0.0,0.003095316906229884,0.04695910100119281,0.0,0.181,0.203,0.0002346428611789361,9.744,445.0,1257.0
0.06,0.12,0.24133767523863164,0.1951768756940416,0.4495485949049778,0.32,0.38,0.0,0.09372158638728038,0.45870780070504547,0.0,0.64,0.25,0.009403699985906481,0.12000000000000001,0.3309300588138439,0.0,0.2638235942034908,2.190693491560176,0.060000000000000005,0.71,0.04252613116549073,0.19000000000000003,0.0,0.0,0.0,0.0,0.030684117206383726,0.0,0.0,0.0,0.0,0.0,0.0,0.02832318802273879,0.0,0.3301818935237527,0.0015266298887456795,0.0,0.0,0.0,0.0,0.03817377357878443,0.03431982299548702,0.0,0.06699895818025434,0.0034518218929921276,0.0,0.029710750989784485,0.03,0.012675387267013082,0.244,0.081,0.0,1.729,135.30834479112045,749.0
0.0,0.0,0.34553893427264687,0.0,0.29166245024373194,0.0,0.9600000000000001,0.0,0.0,1.9200000000000002,0.96,0.7310507865952179,0.0,0.0,0.02997260544700036,0.0,0.29905605435053634,0.21377325131097064,3.84,0.6516598385648243,0.96,0.0,0.17459734324236587,0.0,0.06459812239268282,0.0,0.0,0.0,0.0,0.0,0.004599261232720222,0.0,0.0,0.0,0.0034765857427699375,0.025277039037917275,0.0,4.918490072406757e-05,0.0,0.96,0.0007095232090630379,0.0,0.016740022576285526,0.0,0.0,0.0,0.0,0.002893417839126981,0.013797245766957756,0.0,0.00035473388465209434,0.32351112030396983,0.0,0.0016677714846204108,1.360302335924327,5.999999999999999,308.04037069787114
0.0692721251569055,0.0,0.25,0.0,0.38,0.25,0.04392404538333043,0.0,0.0,0.0,0.03502794344008621,0.30497277217249574,0.11999999999999998,0.0,0.0,0.0,0.0,0.09202973894519918,2.068824105405949,0.0,0.7700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01576967921016563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025907133734645685,0.0285531139905157,0.004776872482660809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.09157258154691943,0.0,0.17152474501422513,0.03296815513550257,0.0,1.0605534921637119,13.622571226076193,184.0
0.0,0.69,0.33999999999999997,0.007660309340666325,0.34,0.0,0.0,0.0,0.0,0.36068434925995024,0.0,0.5363554236389697,0.0,0.0,0.03655145088164508,0.34,0.0,1.39,2.09,0.019798076601520297,1.04,0.034344476840044845,0.0,0.01745765760969487,0.0,0.0,0.0,0.0,0.0,0.0,0.007193306949129619,0.0,0.0,0.0,0.0,0.011456865486124065,0.05595496389759891,0.0,0.04748268994412571,0.0,0.0,0.08502036209483724,0.006983181266409345,0.0,0.0,0.0070127661522636775,0.0014718196220092359,0.0,0.0,0.056,0.0,0.786,0.0,0.0,3.728,32.116284715333116,187.00185700492068
0.04853678238418512,0.0,0.0,0.0,0.9,0.0,0.9,0.06800460371878136,0.021658724173866214,0.9,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.9,0.0,0.0,0.0,0.0017752927890513383,0.0,0.0,0.0,0.0,0.0,0.0029900761210318303,0.00011063999878088907,0.0,0.0,0.0,0.0019830450926230404,0.0,8.310480231498331e-06,0.0,0.0,0.0002610717554882976,0.0048185354329788235,0.0,0.0,0.0,0.0,2.043633640085886e-06,0.0,0.009968984145507915,0.0,0.0,0.0,0.12464648862599954,0.0,1.2203902535657039,7.0,25.0
0.06315412618657854,0.164915870428415,0.29455156923660264,0.06628299003814452,0.71,0.08635272306277883,0.12085124199195578,0.35000000000000003,0.0,0.71,0.0,0.35,0.0,0.0,0.0037572123865146426,0.11601750601020457,0.0,0.0,3.2099999999999995,0.0,1.263299022031322,0.0,0.0956144187950045,0.06466321582396281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009013189261927153,0.0,0.007147671372949029,0.07977324040751345,0.01957454978318,0.0,0.0,0.0,0.1296342576550869,0.0,0.0,0.5087227830861286,0.32099649145377057,0.0,0.0286236596977727,0.0,0.102,0.0,0.357,0.0,0.02270575021534972,1.971,24.0,205.0
0.0,0.42,0.42,0.0,0.32290379951850323,0.0,0.04301397312706615,0.12281928277578576,0.0844844923028592,1.27,0.0,0.7262487803817615,0.15529115632521734,0.0,0.0,0.21245542927160116,0.13679978181513772,0.0,1.7,0.42,1.27,0.19673132808239854,0.0,0.18721184793987683,0.0,0.0,0.0,0.12827050357288494,0.0,0.050173164268825204,0.0,0.0,0.28253816066978965,0.0,0.0,0.07662664734304883,0.049190446044296024,0.0,0.05876233174388203,0.42,0.039899051645936906,0.0,0.0,0.05976755470851995,0.31267367135147195,0.1982241081564464,0.0,0.08296999978724401,0.023982319710755255,0.19393579463032634,0.02308770494726254,0.572,0.063,0.045186500728225575,4.251222674077647,55.00000000000001,249.0
