0,1,2,3,4,5,6,7,8,9,10,11
7.6048654765718275,0.5703335425191521,0.0,1.9,0.076,16.496594250190377,34.0,0.996965645264864,3.51,0.56,10.221825665374517,6.0
7.8,0.6174694208227693,0.0,2.6,0.09800000000000002,16.426269470281156,33.36929808542409,0.9968,3.3083383322209117,0.68,10.16009272295192,6.0
7.8,0.76,0.04,2.3,0.092,15.77470950882995,43.8291378910924,0.997,3.26,0.6044466775449961,9.8,6.0
11.2,0.28,0.3648041260475814,1.9,0.0754695815860033,17.0,24.213795778440037,0.998,3.2725253822374043,0.6764068725754917,9.8,6.0
7.4,0.7,0.0,2.4843925607600212,0.076,15.664637489997178,34.0,0.9974644775257111,3.51,0.6020010091415047,9.4,5.0
7.4,0.66,0.22788662155266104,2.936481814990684,0.075,13.0,40.0,0.9978,3.3156938706671593,0.6193567715254427,10.45514429834801,6.0
8.108275240986288,0.5623478915169239,0.06,2.1094723948737455,0.069,14.999999999999998,32.21496662075005,0.9973764914880991,3.3358186633382436,0.6531469557529092,9.4,6.0
7.937983277463168,0.65,0.0,1.2,0.06302209261420369,16.465695917000353,35.13380196554376,0.9965316754894555,3.39,0.47,10.170963240924507,6.0
7.896313761947631,0.5167718541263937,0.02,2.0,0.07295385529761761,9.0,18.0,0.9968,3.36,0.57,9.5,7.0
7.5,0.5,0.36,2.671841602687016,0.09585345492500066,17.0,42.76589846191462,0.996937414408803,3.304638011560827,0.8,10.5,6.0
7.625544189355642,0.5777511519269048,0.08,1.8,0.097,14.999999999999998,33.70577901706065,0.9959,3.28,0.54,9.2,5.0
7.687453155225635,0.5434402213008105,0.36,6.1,0.1240723332760334,17.0,102.0,0.9985882221306563,3.3136816175998747,0.8,10.5,6.0
5.6,0.5470154241880774,0.0,1.6,0.089,16.734104459073066,59.0,0.9943,3.58,0.52,9.9,6.0
7.8,0.6099999999999999,0.29,1.6,0.1190386403208375,9.0,38.691639442030976,0.997109427746296,3.286681995380431,0.5833822855673432,9.1,6.0
8.9,0.62,0.3673736550510525,3.8,0.176,17.968866197753787,145.0,0.9979222541229725,3.2057066055219767,0.6217659088163227,9.92873196875006,5.0
8.9,0.5903648081465362,0.3177011507830321,3.9,0.07439494971030951,51.0,148.0,0.9986,3.321101622995853,0.6822977882185578,10.218151276877403,5.0
8.5,0.4026962443309575,0.56,2.545245855485916,0.07734304672010242,35.0,103.0,0.9974953334522247,3.3,0.75,10.5,6.0
7.720182545431227,0.56,0.28,1.7,0.368,16.0,59.45405973010904,0.9968,3.0921782506834563,0.7735377258588374,9.111150260153822,6.0
7.810344496917068,0.59,0.08,2.3001137589755505,0.1287901239475608,6.0,28.05221325500794,0.9974,3.3227126798305213,0.6172806198053062,9.0,4.0
7.639051842844397,0.32,0.51,3.232846184416428,0.341,17.0,56.0,0.9977677482991815,3.082146596960306,1.08,9.2,6.0
8.9,0.4926077867581844,0.26531693048924204,1.8,0.077,15.333648122822671,44.807699385324376,0.9968,3.39,0.53,9.4,6.0
7.6,0.47338139538699386,0.246984222156018,2.9166238675923046,0.082,15.593083781498342,52.10210044581243,0.9982,3.52,0.65,9.7,6.0
7.9,0.43,0.21,2.6580209699383155,0.106,10.0,27.266327799006774,0.9973837483912706,3.279774058403343,0.9100000000000001,9.5,5.0
8.5,0.49000000000000005,0.11,2.3,0.084,9.0,27.614953773105682,0.9969909497230649,3.322983434164852,0.53,10.174022390183598,6.0
8.046230424197793,0.4404035676618218,0.25066198142802715,2.4,0.07630856760274618,21.0,48.491126300038125,0.9975161039112806,3.43,0.63,9.7,6.0
8.11450569121909,0.39,0.16,1.4,0.06969641647484154,11.0,23.0,0.9955,3.3054228564033803,0.56,10.196714373678983,6.0
7.6,0.4911723449962735,0.24,2.0552381621308475,0.08602267439818383,14.225588456814735,11.0,0.9962,3.306924617596,0.7214913669534176,10.48975925409186,5.0
8.154396794710607,0.43,0.2821727832596898,1.6,0.106,10.0,37.0,0.9966,3.249532135893941,0.9100000000000001,9.5,6.0
7.1,0.71,0.19846170125195384,1.9,0.06847185776091368,14.0,35.0,0.9972,3.47,0.55,10.401678536328793,6.0
7.8,0.645,0.0,2.0,0.07632477687453479,7.999999999999999,29.717361832025468,0.9964,3.38,0.59,10.259003472226382,6.0
6.7,0.5397778215268849,0.3078697124237716,2.427369791575536,0.089,16.58153444690746,82.0,0.9958,3.3142386175291834,0.632653723241642,10.1,6.0
6.9,0.4504127825409919,0.24197414872935413,2.5,0.07276103994014115,22.0,57.27546261488117,0.996793242158413,3.46,0.6721235249669552,10.6,6.0
7.178645236070469,0.655,0.12,2.768972956996098,0.0981649809846729,14.999999999999998,113.0,0.9966,3.2891312596524056,0.5827184047619998,10.316782301510901,5.0
8.742126253543258,0.605,0.2108379475635439,1.9293620933809876,0.08878327583353221,40.0,76.25654042750895,0.9976286031291486,3.2955302812990546,0.6753965683241934,9.4,6.0
5.2,0.32,0.2972554556795358,1.8,0.103,13.0,44.640005024714036,0.9957625177154541,3.38,0.7259415432942062,10.046037906325132,5.0
7.8,0.645,0.0,2.557195933420904,0.086,5.0,28.502838609161728,0.9971793372701407,3.3203835071012673,0.6227651143780947,9.6,6.0
7.8,0.5360657317107618,0.14,2.4137855344729275,0.06310129579328745,14.32742835878998,15.0,0.9975,3.42,0.6,10.8,6.0
8.1,0.38,0.2803711714650988,2.1,0.066,15.094898137304812,30.0,0.9968,3.23,0.7062504523932338,10.45270503748995,7.0
5.7,1.13,0.09,1.5,0.0958385666731596,7.0,19.0,0.9967398978152872,3.5,0.5056362640549242,9.8,5.0
7.5071859958808425,0.5587953580797314,0.3218490123584866,5.9,0.07400000000000001,12.0,87.0,0.9985643303892613,3.33,0.83,10.5,5.0
7.783696354584157,0.45,0.36,5.9,0.07400000000000001,12.0,87.0,0.9978,3.33,0.6959103060376346,10.528851934957535,5.0
8.271742615124435,0.5175310849024951,0.28396059656521677,2.120530380460091,0.11628036852201819,17.0,46.0,0.9977051528133154,3.304066342915684,0.6534009564793557,9.3,4.0
7.5,0.49761629934775825,0.2,3.013659496835321,0.11404819291730225,7.999999999999999,29.61235360204111,0.9966754802769423,3.21,0.9000000000000001,10.5,6.0
8.1,0.66,0.2143554744890034,2.2,0.08673706056386232,13.846498855637222,23.0,0.9968,3.281147536877811,0.6328250063806773,10.3,5.0
6.8,0.48959183615845436,0.2538122390662729,1.8,0.05,15.528280656778007,54.14910518255502,0.9962,3.48,0.52,10.523218117967785,6.0
6.312697602258057,0.52,0.2566847983868122,2.934854053753629,0.05815881123223901,7.999999999999999,65.0,0.9975368915890456,3.9,0.56,10.324786223058968,4.0
7.7,0.4302022933726161,0.43,2.2,0.12335710808417201,15.490944783409862,55.00731689663665,0.9972167472634316,3.289602475012243,0.6398738189377784,9.2,6.0
8.7,0.29,0.3558183294317126,1.9007467165578826,0.07566496311398595,12.0,37.0,0.9969,3.25,0.58,10.25159561211893,5.0
8.070477643541068,0.4545879644053727,0.2670608747323453,1.6,0.066,16.84430665445253,43.84132510384108,0.9958,3.294973315642446,0.6103067607299387,9.2,6.0
5.6,0.5471581416472793,0.3102010610285401,1.4,0.07400000000000001,12.0,96.0,0.9963105496979058,3.32,0.58,9.2,5.0
9.061873587008506,0.66,0.21956125996249912,2.2236495552085564,0.07400000000000001,14.085868729472667,23.0,0.997028460680604,3.15,0.74,10.540056611521305,5.0
6.6,0.52,0.04,1.8894261397107615,0.09812480591180921,14.434868951714604,15.0,0.9956,3.4,0.682481165445283,9.4,6.0
6.6,0.5,0.21506263960294425,2.1,0.09641517402863502,12.983599595211372,14.0,0.9955,3.39,0.64,9.4,6.0
8.6,0.4823389827443808,0.36,3.0,0.07906779892618954,29.999999999999996,54.79592990236229,0.9974597470767499,3.2,0.7238842543692738,10.456700411949724,5.0
8.475433209864438,0.51,0.2552817930527627,2.8,0.07498597671257705,33.0,60.04004959486011,0.9955,3.17,0.63,10.2,6.0
8.66135236823377,0.62,0.24977308157043157,3.8,0.08555900085950642,25.0,45.0,0.9978,3.310377866357833,0.53,9.5,5.0
9.718099279221295,0.44850443690550323,0.57,3.4,0.07,4.0,10.0,0.9975893937807679,3.04,0.659306852864787,9.6,5.0
7.7012128171750005,0.63,0.25321720530244707,5.1,0.111,50.0,110.0,0.9987675557674767,3.26,0.77,9.4,5.0
