0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0.0,0.64,0.64,0.0,0.32,0.0,0.0,0.0667643560213372,0.010694561457174599,0.0,0.0,0.6400000000000001,0.0,0.0,0.0,0.32,0.0,0.1116720503606312,1.93,0.0,0.96,0.0,0.015578681912051747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529044784214287,0.0,0.039240496332485233,0.17193119391665518,0.0,0.0,0.0,0.006833648312799283,0.0,0.0030990806470077956,0.778,0.0,0.0,3.756,61.0,93.51157090651901
0.21,0.28,0.5,0.0,0.14,0.28,0.21,0.07,0.0,0.94,0.21000000000000002,0.79,0.2717297665502243,0.09890790264159255,0.14,0.14,0.07,0.28,3.47,0.0,1.59,0.0,0.43,0.196218180335138,0.04735339341076626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03515480899259448,0.07,0.0,0.0,0.11097887083344721,0.0017153356499239017,0.0,0.0,0.0,0.0,0.0,0.0,0.0024146338778262143,0.016354287450317757,0.132,0.0,0.372,0.18,0.048,5.114,101.0,1028.0
0.1493973951803483,0.11784620827165618,0.3996894211970642,0.0,1.23,0.19000000000000003,0.041996571479996664,0.12,0.64,0.25,0.11883836929642781,0.7645335088042616,0.11999999999999998,0.0,1.75,0.06,0.06,1.03,1.36,0.09021781810411998,0.51,0.0,0.3544123122703135,0.06,0.03562956849963195,0.0,0.04135071305174648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0015820622357812972,0.0,0.12,0.0,0.01955075606125436,0.011232167366039067,0.0052841012968076395,0.0,0.01,0.12276598951697443,0.0012764753317811412,0.276,0.18399999999999997,0.01,9.821,485.0,2259.0
0.0,0.0,0.0,0.0,0.63,0.0,0.31,0.63,0.31,0.63,0.31,0.31,0.31,0.0,0.0,0.31,0.0,0.0,3.18,0.0,0.31,0.07080551595055871,0.20954885788694771,0.6700622453893572,0.0,0.0,0.0,0.0,0.08125197489532873,0.0,0.0,0.005950769150956068,0.0,0.0,0.0,0.0,0.0,0.004579160058294713,0.0,0.0,0.0046114508909996365,0.0,0.0,0.0,0.0,0.0,0.010223245088552125,0.001350171067727264,0.0,0.137,0.018456329306585716,0.4546026164381113,0.0,0.015207923103249749,3.537,51.47912244445334,191.0
0.0,0.0,0.0,0.0,0.63,0.0,0.31,0.14418301252161336,0.019018731846001932,0.63,0.31,0.31,0.03658681814869912,0.0,0.0,0.31,0.0,0.249176380497247,1.909107630445987,0.0,0.31,0.0,0.06406174099188298,0.0,0.0,0.0,0.0,0.05002131669659912,0.0,0.0,0.0,0.0,0.0,0.0,0.015577539107390447,0.0,0.023164586234188638,0.02912714959541894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004924768492386618,0.0,0.135,0.0,0.135,0.04677223933461774,0.02703673017622519,3.537,29.74424106729226,191.0
0.0,0.0,0.20759350332080573,0.0,1.85,0.0,0.0,0.08754872649095113,0.0,0.0,0.0,0.5169812553048059,0.0,0.0,0.0051503073996778115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16657371806097354,0.0,0.0,0.0,0.010225270761497318,0.0,0.0,0.0019013701404010934,0.0,0.0,0.0,0.0,0.0,0.009532279912618222,0.0,0.22906535508472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22300000000000003,0.0,0.0,0.0,0.0,4.1657661401769035,14.999999999999998,54.0
0.0,0.0,0.30535729852429033,0.0,0.3911673296254761,0.0,0.0,0.0,0.013789880267788192,0.64,0.10242707336135581,1.2800000000000002,0.0,0.0,0.0,0.96,0.0,0.32,3.85,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.05498066483412706,0.0,0.018388160400465012,0.0,0.0,0.0006317899353025714,0.0,0.0008995694601174909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.164,0.021045066102946177,0.0,1.3398556345521158,4.0,112.0
0.0,0.0,0.1552607917117234,0.0,0.27807612890209443,0.056502171678293495,0.0,1.8799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10124616746495571,0.0,0.0,0.0,0.0,1.1134822364282533,0.2281931328854375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050914985318851656,0.0,0.0027131419880498434,0.0,0.002259413880221051,0.0,0.04611317500660568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032987302887246245,0.0,0.03565632958087372,0.0,0.0,0.0,0.206,0.009944246580736248,0.0,0.0,0.0,7.084350720449373,10.999999999999998,49.0
0.15,0.0,0.34745186600058525,0.0,0.61,0.06649616854526755,0.3,0.28149655176851335,0.92,0.76,0.7599999999999999,0.92,0.0,0.0,0.0,0.0,0.0,0.24793886070448534,1.23,3.53,2.0,0.0,0.08090608519488852,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.1075397455863487,0.0006659213887063452,0.09066874895018012,0.3,0.09586070212207921,0.0,0.00374394765557551,0.014431371363635176,0.0,0.0007094892479472037,0.23627230751394107,0.0,0.181,0.203,0.002160202447032607,9.744,445.0,1257.0
0.06,0.12,0.20354464878681675,0.0,0.19,0.32,0.38,0.0,0.06,0.21842687040629147,0.0,0.6400000000000001,0.25,0.026402804779083935,0.12000000000000001,0.14396493351234124,0.0,0.12,1.7270107743324639,0.060000000000000005,0.71,0.12326824072771614,0.19000000000000003,0.0,0.0,0.0,0.0,0.030731430016552094,0.0,0.0,0.0,0.0,0.0,0.0,0.016108588698855834,0.0,0.0,0.001894371928907334,0.0,0.0,0.0,0.0,0.011547352995791939,0.008851293684169825,0.0,0.038190972109780535,0.006932898799869465,0.0,0.04,0.03,0.008908947179569398,0.244,0.081,0.0,1.729,84.35201323494373,749.0
