0,1,2,3,4,5,6,7,8,9,10,11
7.549057451950908,0.6024969234756231,0.0,1.9,0.076,11.0,34.0,0.9978,3.51,0.56,10.120607187812091,5.0
7.8,0.88,0.0,2.6,0.09800000000000002,16.190940442914112,67.0,0.9968,3.2637643888870773,0.68,9.8,5.0
7.8,0.76,0.04,2.3,0.092,15.0,54.0,0.997,3.26,0.6150854433497339,9.8,5.0
11.2,0.28,0.3958105826731324,1.9,0.06621344027345627,17.0,60.0,0.998,3.2706164613622724,0.6378116525618434,9.8,6.0
7.4,0.7,0.0,1.9,0.076,14.082897634866162,34.0,0.9967838939647675,3.51,0.56,9.4,5.0
7.4,0.66,0.0,3.146900956748038,0.075,13.0,40.0,0.9978,3.51,0.5570438759586364,10.2433441226407,6.0
7.619970630050629,0.6,0.06,2.2328466672662795,0.069,15.0,59.0,0.9974093604382277,3.306328889515072,0.6182471514223515,9.4,6.0
7.3,0.65,0.0,1.2,0.065,15.331019660149588,25.151304498932085,0.9963093052548468,3.39,0.47,10.0,7.0
7.8,0.58,0.02,2.0,0.073,9.0,18.0,0.9968,3.36,0.57,9.5,7.0
7.5,0.5,0.36,6.1,0.08324838523250074,17.0,102.0,0.9978,3.297166254387021,0.8,10.5,5.0
7.348870442385479,0.5576080184374451,0.08,1.8,0.097,15.0,65.0,0.9959,3.28,0.54,9.2,5.0
7.5,0.5707857132008671,0.36,6.1,0.071,17.0,102.0,0.9978,3.305672430208772,0.8,10.5,6.0
5.6,0.615,0.0,1.6,0.089,20.31260447716689,59.0,0.9943,3.58,0.52,9.9,5.0
7.8,0.6099999999999999,0.29,1.6,0.09254820946142077,9.0,29.0,0.997107768488884,3.26,0.5840466889567226,9.1,5.0
8.9,0.62,0.18,3.8,0.176,24.800416586385488,145.0,0.997801039890349,3.16,0.7753325282879769,9.2,5.0
8.9,0.62,0.25865512129715085,3.9,0.17,51.0,148.0,0.9986,3.17,0.783042185686022,9.945372194872812,5.0
8.5,0.28,0.56,1.8,0.092,35.0,103.0,0.9969,3.3,0.75,10.5,6.0
8.6155679384104,0.56,0.28,1.7,0.368,16.0,63.48301731990525,0.9968,2.951286837340705,1.2799999999999998,9.3,5.0
8.311643732197165,0.59,0.08,4.4,0.07136911335434765,6.0,29.0,0.9974,3.38,0.48058374712163954,9.0,4.0
9.316053993385434,0.32,0.51,1.407717320080418,0.341,17.0,56.0,0.9969,2.96502069672247,1.08,9.2,6.0
8.9,0.44086929215101894,0.216343514897719,1.8,0.077,29.0,60.0,0.9968,3.39,0.53,9.4,6.0
7.6,0.493218426033318,0.18110715082113443,3.373097982519686,0.082,23.0,71.0,0.9982,3.52,0.65,9.7,6.0
7.9,0.43,0.21,1.701840145672202,0.106,10.0,37.0,0.9968708609678746,3.1942041388548015,0.9100000000000001,9.5,5.0
8.5,0.49000000000000005,0.11,2.3,0.084,9.0,27.647346878548227,0.9968,3.17,0.53,10.119138827162146,6.0
6.9,0.4880786394881308,0.14,2.4,0.085,21.0,40.0,0.9966261733297408,3.43,0.63,9.7,6.0
7.749034676989853,0.39,0.16,1.4,0.07571439871519804,11.0,23.0,0.9955,3.2813620839832423,0.56,9.3,6.0
7.6,0.41,0.24,1.8,0.07082909289593249,10.4920011983428,11.0,0.9962,3.318612362482339,0.59,10.23013216994834,5.0
8.659351320920706,0.43,0.27544770367389915,1.6,0.106,10.0,37.0,0.9966,3.17,0.9100000000000001,9.5,6.0
7.1,0.71,0.10276190781933069,1.9,0.06643494764864445,14.0,35.0,0.9972,3.47,0.55,9.4,5.0
7.8,0.645,0.0,2.0,0.082,8.0,16.0,0.9964,3.38,0.59,9.8,6.0
6.7,0.675,0.07,2.3561515389859156,0.089,17.0,82.0,0.9958,3.35,0.5944793326866924,10.1,5.0
6.9,0.685,0.10628915031160413,2.5,0.06390916643477976,22.0,53.45114899057554,0.9966,3.46,0.57,10.6,6.0
7.713724453118771,0.655,0.12,2.3,0.12556082820515335,15.0,113.0,0.9966,3.17,0.66,10.165699226108998,5.0
8.017667351350276,0.605,0.12,10.7,0.051045364274583754,40.0,83.0,0.9997985870165229,3.45,0.52,9.4,6.0
