0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0.0,0.64,0.64,0.0,0.29953164980259167,0.10300379679819568,0.03223025843696669,0.02130179636520846,0.0534595572496187,0.4298151513896584,0.011577483708573507,0.693807679559283,0.0,0.0,0.0,0.32,0.0,0.19939544646373764,5.477845360761642,0.0,0.7841493871498256,0.0026509774582934623,0.052452813087238,0.0,0.2103843428374557,0.1152219632008476,0.0,0.02536960652356362,0.1715688392725419,0.0,0.0,0.002420704195790633,0.0,0.005078956415588502,0.0,0.1837958747334145,0.25232030637143926,0.022209377284442305,0.007849644732675572,0.015422453069067327,1.6121805243891173e-06,0.005296692781828344,0.0020213176634987467,4.234743114745883e-06,0.7102976543808057,0.07343926575377747,0.0,0.027798545067054915,0.024816488099084235,0.040504911940343676,0.030775656419402924,0.5933232568796873,0.043691192152563486,0.08057870231181617,5.738381767632061,61.0,262.96137401803054
0.21,0.061353030217119485,0.5,0.0,0.14,0.13812108672246337,0.21,0.1486637893467024,0.0,0.94,0.21,0.79,0.3015793748666868,0.0013768011026518943,0.09017301102654823,0.3636665134731978,0.471079365841955,0.35979944676820186,3.47,0.00965223708779324,1.59,0.002069570708325016,0.14049670188989863,0.11289181484390515,0.343296787036188,0.25127244931051507,0.14093746739939553,0.0,0.0,0.066113381938627,0.0,0.005371259829613497,0.0,0.007737073148878058,0.03570428576721996,0.14568507707030698,0.07,0.009931707929542986,0.0,0.1776645123184137,5.880906859938193e-07,0.0,0.0009408773347442912,1.3065311264447744e-06,0.0,0.0,1.5604149302703973e-07,0.008441713551452382,0.0015183850187084754,0.009153517512926774,0.003362002345324145,0.22307922668208413,0.08846861957535708,0.06035162841253449,13.198103019813546,101.0,284.2976180012791
0.16992114839891717,0.18497686116842552,0.5638000252666772,0.0,1.23,0.16326385749056563,0.10493983069175855,0.07439367267103866,0.64,0.8195497917297632,0.06024876650765911,0.786566979127951,0.11999999999999998,0.007598778989015613,0.08835687767064944,0.3199130092751719,0.7084745764229446,1.03,1.36,0.005985702969856386,0.51,0.0016988006085583182,0.11382830292268843,0.0539874656565329,0.3994623099877127,0.6892545524122714,0.4270933416756009,0.11617735017726011,0.09114873575700447,0.277366782880649,0.0,0.005823445635502576,0.01040364244467148,0.03325049707713816,0.15661039479025454,0.2429016927562505,0.0657915824467009,0.014374497851013088,0.0,0.06,6.156816966707054e-07,0.007002392203431634,0.0011052721879811725,9.359343990386471e-07,0.052536023186448025,0.0020223545678560552,3.1918640572637e-07,0.009070894773099396,0.011178035757423845,0.058870855631271375,0.011909934814123438,0.276,0.0480939672649717,0.2153952276396258,9.821,1.0003365324832085,831.8097072906546
0.06189050638799928,0.0,0.27368739770863204,1.0,0.63,0.0,0.06496875492665358,0.08768612685980648,0.06277688532022387,1.314184401750952,0.31,0.31,0.31,0.004707541455872823,0.005416734068524093,0.3339578304118663,0.0,0.2688177401522882,5.354848564944177,0.0738343674603696,1.2730493944750874,0.0007400114319216517,0.007728167620748514,0.09906626461264118,0.2099554696415458,0.29192657461682703,0.0,0.03985116480799857,0.04957485042797261,0.06260462161348947,0.0,0.008463469240027712,0.021905371631602524,0.022265222168060952,0.019908860389687123,0.0,0.15400664897974953,0.015568218387665343,0.0,0.0,1.7869514273828598e-06,0.0,0.0,1.0204205919746641e-05,0.692380773842588,0.029013589135454154,1.981515184233558e-06,0.03623978597225342,0.0023189767840027927,0.137,0.007983301149247914,0.26097620793993304,0.0,0.05043843745835592,10.744126592066605,1.001894689993454,191.0
0.13181511728235334,0.26427979315791833,0.15663239488099143,0.0,0.4047059587215036,0.0,0.31,0.08389594745991752,0.11789434890388326,0.63,0.06183616596375593,0.5517526452991068,0.07595870488876849,0.0,0.04240734430522658,0.31,0.0,0.24381959528822453,3.1247947277875836,0.012607530923208455,1.1922170221960544,0.0,0.05902578702928126,0.18870355918100662,0.0,0.0,0.0,0.06347171310120542,0.0,0.0,0.0,0.0015841178140499686,0.0,0.005778440286849858,0.09572861716196314,0.0,0.0112735277519261,0.02211093318426213,0.0005452295928254497,0.05694487415756565,8.061856600735268e-06,0.005108916013097041,0.0006872126255132753,3.499677124997811e-05,0.43259441562151907,0.0,2.799865740618202e-06,0.007998954024055099,0.00492831406591495,0.014375469424582786,0.0,0.636594477025967,0.10939672002538481,0.11858796876347345,5.723723521894003,1.0046122457686195,191.0
0.019357753654998262,0.07484733161322818,0.02791439772306895,0.0,0.1506723043869268,0.045005007976708936,0.012551568414290204,0.003248798523618374,0.014791946958054789,0.2487858657167405,0.0,0.18995109575106764,0.013027743461338339,0.0010924212829973548,0.02563028517685039,0.0826877079050783,0.29734558403100075,0.0,1.4041765836147961,0.0004369552993254729,0.25028631239464133,0.001282189531395168,0.023046327341213823,0.0,0.1043364265696262,0.0,0.6117603982502147,0.0,0.0,0.009329018010201166,0.01659700197695894,0.0002852278285397151,0.027249139964049214,0.0005870402516305184,0.0,0.0,0.0,0.06842211353559885,0.0,0.012397284821168985,2.0686895105101256e-06,0.02137695652929414,0.0005468363142393792,6.272114519391039e-06,0.0,0.0,0.0,0.001754438883747367,0.005101758024912444,0.0030056491963903536,0.01621266650428204,0.10818658772130706,0.017202915794056375,0.012920493071685198,4.992882663804293,14.999999999999998,175.41886269090432
0.0,0.0,0.11346277938054687,1.0,0.2599330988989919,0.0,0.06847447047062219,0.04737848302065395,0.07195415887940303,0.64,0.042596114689975983,0.6381454421423078,0.0,0.0014508967454307132,0.020923263774599417,0.96,0.0,0.32,3.389277488478958,0.019890573087400873,0.7335963570155426,0.0,0.015024945835214574,0.042072916971329595,0.21254537282382138,0.29935269731783676,0.29272000216889565,0.0,0.3027259488636143,0.0,0.015099865893897134,0.006810128210299881,0.11857522239388245,0.013491169086921495,0.0,0.2523686587515324,0.0,0.0,0.0010375737554972656,0.04521094236383401,0.0,0.02109275410400424,0.0024807996622251234,0.0,0.7861488044774383,0.0,7.227024483709669e-07,0.005046293294841016,0.003400721925689606,0.054,0.006508029309672537,0.164,0.05819721977792681,0.0,4.975786604390677,1.0011118134737818,112.00000000000001
0.0,0.1834864898367934,0.01574078194240667,0.0,0.14869505930818244,0.02365216425283905,0.0029638046398668084,0.005522075711577317,0.0,0.0,0.0005096161726434658,0.0,0.0,0.00011091891379010122,0.005316390636776108,0.1042388532611467,0.0,0.0,2.8923293765012916,3.7977123901055593e-06,0.04958324381611263,0.0001168309774684294,0.0011982245031136845,6.924945816199488e-05,0.09143955588648608,0.03308441940331622,0.0,0.0,0.3482589473892152,0.01809249372336245,0.01666137528950453,0.001220865463044407,0.0,0.004858756206015707,0.0,0.09837087872448004,0.0,0.005596983866025111,0.0,0.0,0.0,0.0,0.0004522531957323518,3.6121201170973505e-08,0.48563142187722397,0.03440152095300949,0.0,0.009879317191227805,0.008044846280861297,0.015120909429047489,0.009222601108687466,0.0,0.0,0.0028891417820650243,1.2384947452528285,10.999999999999998,79.2154090099335
0.15,0.14719840030012837,0.12481053068982996,0.0,0.24711066994954645,0.030298518249649554,0.03677074610910285,0.05158353020702117,0.041647283709338866,1.0186540526373982,0.76,0.9464298064153568,0.12047250693008305,0.004319460734958994,0.04643021994715091,0.1497653432493154,0.7750659758554995,0.21404753269091994,1.23,0.03441801350823278,2.0,0.004801049842805689,0.022704849498876373,0.0436148637830615,0.19453988242722212,0.21049646855522688,0.46031395971703615,0.0,0.06498682962535601,0.07064129782372992,0.01580576626137353,0.002974679990221106,0.004939401888816326,0.006878742567895912,0.0,0.0,0.02949553818991408,0.06811345701093133,0.0012660489796832916,0.0641738136076089,5.913413367580205e-07,0.017816087382834054,0.0010588541791514727,3.111405120354263e-06,0.17727782839090747,0.003361162563308055,3.4130475859849693e-07,0.007724952492360374,0.002480970114829601,0.003368277106306865,0.0,0.181,0.203,0.048100924390525095,7.968002828845325,445.0,353.70472203211665
0.06,0.1891827740753358,0.13764230215817316,0.0,0.48848466532330215,0.32,0.38,0.03852571455987171,0.10831722900983691,1.1007871997273861,0.01601560092332773,0.28076630529288576,0.25,0.0011312530428196478,0.15280767560511083,0.3022900124612935,0.0,0.38352687348671255,4.838101768256366,0.006308880345419253,1.0036931100426165,0.004091027710868918,0.17362863278074936,0.0,0.16306151148803627,0.04515490304168453,0.25794154586709056,0.011780964729844128,0.06590143039460433,0.032972575181928,0.0,0.0016701178059339871,0.013122523108265012,0.0,0.0281535924677928,0.0,0.003750509378287534,0.010202479631505324,0.0,0.06925003258617875,2.5074223468673154e-06,0.0035548749209397936,0.0004764844678423688,8.829581347901098e-06,0.0,0.001024567098183521,8.706321551138102e-07,0.004412720886815572,0.005673875098997844,0.015344292122386163,0.006468148168123328,0.3166476006028764,0.081,0.09799520744378447,1.729,1.0016651759362352,749.0000000000001
