0,1,2,3,4,5,6,7,8,9,10,11
7.549998124235242,0.7,0.0,1.9,0.076,11.0,34.0,0.9978,3.51,0.56,10.138815441016764,5.0
7.8,0.88,0.0,2.6,0.09800000000000002,25.000000000000004,67.0,0.9968,3.2,0.68,9.8,5.0
7.8,0.76,0.04,2.3,0.092,15.0,54.0,0.997,3.26,0.5774241058933586,9.8,5.0
11.2,0.28,0.323054547306925,1.9,0.05834651210032403,17.0,60.0,0.998,3.221397117045313,0.58,9.8,6.0
7.4,0.7,0.0,1.9,0.076,11.0,34.0,0.9978,3.51,0.56,9.4,5.0
7.4,0.66,0.0,2.4081869234498887,0.075,13.000000000000002,40.0,0.9978,3.51,0.564858572747916,9.4,5.0
7.998181497771233,0.6,0.06,1.9015952975128592,0.069,15.0,59.0,0.9969424641865492,3.3,0.46,9.4,5.0
7.3,0.65,0.0,1.2,0.065,15.0,31.782539853660932,0.9946,3.39,0.47,10.0,7.0
7.8,0.58,0.02,2.0,0.073,9.0,18.0,0.9968,3.36,0.57,9.5,7.0
7.5,0.5,0.36,6.1,0.071,17.0,102.0,0.9978,3.337569562740952,0.8,10.5,5.0
7.686634304091602,0.58,0.08,1.8,0.097,15.0,65.0,0.9959,3.28,0.54,9.2,5.0
7.5,0.5755472984791696,0.36,6.1,0.071,17.0,102.0,0.9978,3.35,0.8,10.5,5.0
5.6,0.615,0.0,1.6,0.089,16.0,59.0,0.9943,3.58,0.52,9.9,5.0
7.8,0.6099999999999999,0.29,1.6,0.10658949114829301,9.0,29.0,0.9974,3.26,0.600340436154753,9.1,5.0
8.9,0.62,0.18,3.8,0.176,52.0,145.0,0.9986,3.16,0.8800000000000001,9.2,5.0
8.9,0.62,0.19,3.9,0.17,51.00000000000001,148.0,0.9986,3.17,0.6710643715507686,9.2,5.0
8.5,0.28,0.56,1.8,0.092,35.0,103.0,0.9969,3.3,0.75,10.5,7.0
6.969941456238866,0.56,0.28,1.7,0.368,16.0,56.13207012248051,0.9968,3.2228159995788634,1.2799999999999998,9.3,5.0
7.980039561890125,0.59,0.08,4.4,0.086,6.0,29.0,0.9974,3.38,0.5,9.0,4.0
7.588994648324728,0.32,0.51,2.092406247271478,0.341,17.0,56.0,0.9969,3.226563654106766,1.08,9.2,6.0
8.9,0.35849421057660874,0.48,1.8,0.077,29.0,60.0,0.9968,3.39,0.53,9.4,5.0
7.6,0.39,0.31,2.4164663802151902,0.082,22.999999999999996,71.0,0.9982,3.52,0.65,9.7,6.0
7.9,0.43,0.21,1.910055544118844,0.106,10.0,37.0,0.9968821501796246,3.3054114046280683,0.9100000000000001,9.5,5.0
8.5,0.49000000000000005,0.11,2.3,0.084,9.0,32.42470897385763,0.9968,3.17,0.53,10.151777501197458,6.0
6.9,0.4,0.14,2.4,0.085,21.0,40.0,0.9968,3.43,0.63,9.7,6.0
6.3,0.39,0.16,1.4,0.08,11.0,23.0,0.9955,3.34,0.56,9.3,6.0
7.6,0.41,0.24,1.8,0.08,12.76556161225964,11.0,0.9962,3.28,0.59,9.5,5.0
7.9,0.43,0.21,1.6,0.106,10.0,37.0,0.9966,3.17,0.9100000000000001,9.5,5.0
7.1,0.71,0.15877124152998626,1.9,0.08,14.0,35.0,0.9972,3.47,0.55,9.4,5.0
7.8,0.645,0.0,2.0,0.082,8.0,16.0,0.9964,3.38,0.59,9.8,6.0
6.7,0.675,0.07,2.350893187061347,0.089,17.0,82.0,0.9958,3.35,0.6261212485970556,10.1,5.0
6.9,0.685,0.0,2.5,0.056611468434780834,21.999999999999996,37.0,0.9966,3.46,0.57,10.6,6.0
